symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume
ITMG,2020-10-01 0:00:00,8200.0,8250.0,8125.0,8175.0,1343200.0,8200.0,8250.0,8125.0,8175.0,1343200.0
ITMG,2020-10-02 0:00:00,8125.0,8275.0,7975.0,8250.0,1457900.0,8125.0,8275.0,7975.0,8250.0,1457900.0
ITMG,2020-10-05 0:00:00,8075.0,8150.0,8050.0,8125.0,842600.0,8075.0,8150.0,8050.0,8125.0,842600.0
ITMG,2020-10-06 0:00:00,8125.0,8175.0,8100.0,8150.0,1171100.0,8125.0,8175.0,8100.0,8150.0,1171100.0
ITMG,2020-10-07 0:00:00,8100.0,8225.0,8075.0,8125.0,912700.0,8100.0,8225.0,8075.0,8125.0,912700.0
ITMG,2020-10-08 0:00:00,8125.0,8225.0,8100.0,8200.0,1038400.0,8125.0,8225.0,8100.0,8200.0,1038400.0
ITMG,2020-10-09 0:00:00,8100.0,8175.0,8075.0,8150.0,1262600.0,8100.0,8175.0,8075.0,8150.0,1262600.0
ITMG,2020-10-12 0:00:00,8200.0,8200.0,8100.0,8100.0,1042200.0,8200.0,8200.0,8100.0,8100.0,1042200.0
ITMG,2020-10-13 0:00:00,8200.0,8200.0,8000.0,8200.0,4365300.0,8200.0,8200.0,8000.0,8200.0,4365300.0
ITMG,2020-10-14 0:00:00,8225.0,8250.0,8100.0,8150.0,2232600.0,8225.0,8250.0,8100.0,8150.0,2232600.0
ITMG,2020-10-15 0:00:00,8100.0,8325.0,8100.0,8225.0,2211800.0,8100.0,8325.0,8100.0,8225.0,2211800.0
ITMG,2020-10-16 0:00:00,8300.0,8325.0,8075.0,8100.0,3078600.0,8300.0,8325.0,8075.0,8100.0,3078600.0
ITMG,2020-10-19 0:00:00,8450.0,8475.0,8300.0,8300.0,3508900.0,8450.0,8475.0,8300.0,8300.0,3508900.0
ITMG,2020-10-20 0:00:00,8350.0,8475.0,8300.0,8450.0,3527100.0,8350.0,8475.0,8300.0,8450.0,3527100.0
ITMG,2020-10-21 0:00:00,8225.0,8450.0,8225.0,8450.0,1526400.0,8225.0,8450.0,8225.0,8450.0,1526400.0
ITMG,2020-10-22 0:00:00,8050.0,8275.0,8050.0,8250.0,7631900.0,8050.0,8275.0,8050.0,8250.0,7631900.0
ITMG,2020-10-23 0:00:00,8075.0,8150.0,8075.0,8100.0,944900.0,8075.0,8150.0,8075.0,8100.0,944900.0
ITMG,2020-10-26 0:00:00,8125.0,8200.0,8050.0,8050.0,2706700.0,8125.0,8200.0,8050.0,8050.0,2706700.0
ITMG,2020-10-27 0:00:00,8125.0,8200.0,8050.0,8125.0,1842100.0,8125.0,8200.0,8050.0,8125.0,1842100.0
ITMG,2020-11-02 0:00:00,8250.0,8400.0,8200.0,8200.0,3532200.0,8250.0,8400.0,8200.0,8200.0,3532200.0
ITMG,2020-11-03 0:00:00,8300.0,8375.0,8275.0,8300.0,1672400.0,8300.0,8375.0,8275.0,8300.0,1672400.0
ITMG,2020-11-04 0:00:00,8275.0,8375.0,8225.0,8350.0,1830300.0,8275.0,8375.0,8225.0,8350.0,1830300.0
ITMG,2020-11-05 0:00:00,8350.0,8375.0,8275.0,8350.0,1702100.0,8350.0,8375.0,8275.0,8350.0,1702100.0
ITMG,2020-11-06 0:00:00,8550.0,8575.0,8375.0,8425.0,4319000.0,8550.0,8575.0,8375.0,8425.0,4319000.0
ITMG,2020-11-09 0:00:00,8575.0,8700.0,8525.0,8675.0,5578600.0,8575.0,8700.0,8525.0,8675.0,5578600.0
ITMG,2020-11-10 0:00:00,8450.0,8450.0,8300.0,8450.0,5287900.0,8450.0,8450.0,8300.0,8450.0,5287900.0
ITMG,2020-11-11 0:00:00,8525.0,8575.0,8375.0,8450.0,5119900.0,8525.0,8575.0,8375.0,8450.0,5119900.0
ITMG,2020-11-12 0:00:00,8550.0,8650.0,8525.0,8550.0,2237300.0,8550.0,8650.0,8525.0,8550.0,2237300.0
ITMG,2020-11-13 0:00:00,8475.0,8500.0,8425.0,8500.0,1647300.0,8475.0,8500.0,8425.0,8500.0,1647300.0
ITMG,2020-11-16 0:00:00,9100.0,9100.0,8525.0,8525.0,8581100.0,9100.0,9100.0,8525.0,8525.0,8581100.0
ITMG,2020-11-17 0:00:00,9150.0,9500.0,9125.0,9275.0,6809200.0,9150.0,9500.0,9125.0,9275.0,6809200.0
ITMG,2020-11-18 0:00:00,9200.0,9350.0,9150.0,9150.0,2770700.0,9200.0,9350.0,9150.0,9150.0,2770700.0
ITMG,2020-11-19 0:00:00,10275.0,10500.0,9175.0,9200.0,12185400.0,10275.0,10500.0,9175.0,9200.0,12185400.0
